"CID","MolecularFormula","MolecularWeight","ExactMass","MonoisotopicMass","IsotopeAtomCount","CovalentUnitCount","IsomericSMILES"
92237302,"C6H12Cl2O6",251.06,250.0010935,250.0010935,0,1,"[C@@H]([C@@H]([C@@H]([C@@H](O)Cl)O)O)([C@@H]([C@@H](O)Cl)O)O"
92237301,"C6H12Cl2O6",251.06,250.0010935,250.0010935,0,1,"[C@@H]([C@H]([C@@H]([C@@H](O)Cl)O)O)([C@@H]([C@@H](O)Cl)O)O"
92221606,"C7H11BrN2O3",251.08,249.99530,249.99530,0,1,"CCO[C@@H]1[C@](C(=O)NC(=O)N1)(C)Br"
92221605,"C7H11BrN2O3",251.08,249.99530,249.99530,0,1,"CCO[C@H]1[C@@](C(=O)NC(=O)N1)(C)Br"
92199121,"C7H11BrN2O3",251.08,249.99530,249.99530,0,1,"CCO[C@@H]1[C@@](C(=O)NC(=O)N1)(C)Br"
92199120,"C7H11BrN2O3",251.08,249.99530,249.99530,0,1,"CCO[C@H]1[C@](C(=O)NC(=O)N1)(C)Br"
92178814,"C5H3F9O",250.06,250.00401817,250.00401817,0,1,"C(C(F)(F)F)OC([C@@H](C(F)(F)F)F)(F)F"
92150703,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC=C2C(=C1)[C@@H](C3=C2C(=CC(=C3)Cl)Cl)O"
92017023,"C7H14O2Sn",248.89,250.001582,250.001582,0,1,"COC(=O)/C=C\[Sn](C)(C)C"
91942742,"C8H11ClN2OS2",250.8,250.0001330,250.0001330,0,1,"CC(C)OC1=NN=C(S1)SCC=CCl"
91927342,"C7H11BrF4",251.06,249.99803,249.99803,0,1,"CCCCCC(C(F)(F)Br)(F)F"
91926474,"C7H4F6O3",250.09,250.00646296,250.00646296,0,1,"C(=C(/C=C(/C(F)(F)F)\O)O)C(=O)C(F)(F)F"
91902593,"C7H11IN2",250.08,249.99670,249.99670,0,2,"C[N+]1=CC=C(C=C1)CN.[I-]"
91886519,"C6H10CaO8",250.22,250.0001581,250.0001581,0,3,"C([C@@H](C(=O)[O-])O)O.C([C@@H](C(=O)[O-])O)O.[Ca+2]"
91880515,"C9H5F3O3S",250.20,249.99114968,249.99114968,0,1,"C1=CC(=CC=C1C(=O)O)OC(=S)C(F)(F)F"
91880502,"C9H5F3O3S",250.20,249.99114968,249.99114968,0,1,"C1=CC(=CC(=C1)OC(=S)C(F)(F)F)C(=O)O"
91880489,"C9H5F3O3S",250.20,249.99114968,249.99114968,0,1,"C1=CC=C(C(=C1)C(=O)O)OC(=S)C(F)(F)F"
91844817,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1COC2=C(C1=O)C=C(C=C2C(F)(F)F)Cl"
91844816,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1COC2=CC(=C(C=C2C1=O)Cl)C(F)(F)F"
91811798,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC2=NN=C(N2N=C1C3=CSC=C3)CCl"
91811797,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CSC(=C1)C2=NN3C(=NN=C3CCl)C=C2"
91810238,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,3,"C1=CC2=NC(=C(N2C=C1)Cl)C(=O)O.O.Cl"
91806564,"C8H2F8",250.09,250.00287536,250.00287536,0,1,"C1=C(C(=C(C(=C1F)F)C(C(F)(F)F)F)F)F"
91751407,"C11H13Cl3",251.6,250.008283,250.008283,0,1,"CC1=C(C(=C(C=C1CCl)CCl)CCl)C"
91721332,"C9H5F3O3S",250.20,249.99114968,249.99114968,0,1,"C1=CC(=CC=C1C(=O)O)SC(=O)C(F)(F)F"
91721331,"C9H5F3O3S",250.20,249.99114968,249.99114968,0,1,"C1=CC(=CC(=C1)SC(=O)C(F)(F)F)C(=O)O"
91665340,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC2=C(C=CC3=NON=C23)C(=C1)S(=O)(=O)O"
91665339,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC2=C(C=CC3=NON=C23)C=C1S(=O)(=O)O"
91622012,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC(=CC=C1C(=O)C2=NC=C(S2)[N+](=O)[O-])O"
91603092,"C9H14S4",250.5,249.99783514,249.99783514,0,1,"C1CCC=CC=CSSSSCC1"
91557859,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"C1=C(C(=C(N=C1Cl)C(=O)O)Cl)NCCO"
91548021,"C10H9ClF2OS",250.69,250.0030701,250.0030701,0,1,"C1=CC(=CC=C1C(CCC(=O)S)(F)F)Cl"
91546457,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CCOC(=O)CNS(=O)(=O)C1=CN=CS1"
91536850,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC(=CC(=C1)Cl)C2=CC=C(C=C2)C(=O)Cl"
91508356,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"C1=CC=C(C=C1)C=CC2=NC(=CC(=N2)Cl)Cl"
91506212,"C9H12BrFO2",251.09,250.00047,250.00047,0,1,"CC1(C(C1C(=O)OC)C=C(F)Br)C"
91491072,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CC1=CSC(=N1)C(C#N)C2=NC(=NC=C2)Cl"
91456986,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC=C(C(=C1)NC2=NC3=C(S2)C=NN3)Cl"
91452287,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CC1=CSC(=N1)C(C#N)C2=CC(=NC=N2)Cl"
91443422,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CCC1=COC=C1C2=CC(=CC=C2)Br"
91440569,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC=C2C(=C1)C(OC3=C2C(=CC=C3)Cl)Cl"
91430538,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CCC1=COC=C1C2=CC=CC=C2Br"
91424423,"C8H2F8",250.09,250.00287536,250.00287536,0,1,"C1=C(C(=C(C(=C1F)F)F)C(C(F)(F)F)F)F"
91419874,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"CS(=O)(=O)C1=CC=C(C=C1)OS(=O)(=O)C"
91403091,"C5H3F9O",250.06,250.00401817,250.00401817,0,2,"C=C(F)F.C(C(F)(F)F)(OC(F)(F)F)F"
91401444,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"C1=CC(=CC(=C1)Cl)C(CCS(=O)(=O)O)O"
91383158,"C7H10N2O2S3",250.4,249.99044109,249.99044109,0,1,"C(CS)C(C(CS)S)(N=C=O)N=C=O"
91324969,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=C(SC(=C1)Cl)NC2=CC=NC3=CC=NN32"
91310037,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"CS(=O)(=O)OCC(C1=CC=CC=C1Cl)O"
91291316,"C8H6N6S2",250.3,250.00953656,250.00953656,0,1,"CN1C(=NN=N1)SC2=NC=C3C(=N2)C=CS3"
91288776,"C7H10NO5P2+",250.11,250.00342141,250.00342141,0,1,"C1=CC=C(C=C1)[P+](C(=N)P(=O)(O)O)(O)O"
91287806,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C=C(C(=O)OC1=CC(=CC=C1)Cl)C(F)(F)F"
91270806,"C10H9ClF2OS",250.69,250.0030701,250.0030701,0,1,"CC(=S)OCC(C1=CC=C(C=C1)Cl)(F)F"
91262556,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C1C=CC=CC2C1C(=S)C3=C2SSC=C3"
91248103,"C9H15BrOS",251.19,250.00270,250.00270,0,3,"CC.CC(=O)C1=CC=CS1.CBr"
91199439,"C5H3F9O",250.06,250.00401817,250.00401817,0,1,"C(C(C(C(F)F)(F)F)(F)F)(OC(F)F)F"
91129132,"C7H4F6O3",250.09,250.00646296,250.00646296,0,1,"C(=COC(=O)OC=CC(F)(F)F)C(F)(F)F"
91126126,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"CC(CS(=O)(=O)O)(C1=CC=C(C=C1)Cl)O"
91076386,"C8H2F8",250.09,250.00287536,250.00287536,0,1,"C1=CC(=C(C(=C1F)C(C(F)(F)F)(F)F)F)F"
91061655,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,2,"CS(=O)(=O)C.C1=CC(=CC(=C1)Cl)C(=O)O"
91039897,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC=C(C=C1)C=C2C(=O)N(C(=O)S2)[N+](=O)[O-]"
91029616,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CSC(=C1)C(=O)C2=NNC(=O)C(=C2)C(=O)O"
90999519,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CC(=O)OCCC1=C(C=CC(=C1Cl)F)Cl"
90976217,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC=C(C=C1)C2=C(C(=C(C=C2)Cl)Cl)C=O"
90944400,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"CC1=CC(=C(C=C1)C)S(=O)(=O)OS(=O)O"
90942329,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"CC1=C2C=CC(=NC2=C3C1=CC=C(N3)Cl)Cl"
90928578,"C4H12O8P2",250.08,250.00074133,250.00074133,0,1,"CC(OP(=O)(C(CO)O)O)P(=O)(O)O"
90906898,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C=C(C(=O)OC1=CC=C(C=C1)Cl)C(F)(F)F"
90896473,"C8H2F8",250.09,250.00287536,250.00287536,0,1,"C1=C(C(=C(C(=C1F)F)F)F)C(C(F)(F)F)F"
90880819,"C9H9Cl2FN2O",251.08,250.0075965,250.0075965,0,1,"C1=C(C=C(C(=C1Cl)F)Cl)CC(C(=O)N)N"
90864630,"C9H6N4OS2",250.3,249.99830317,249.99830317,0,1,"C1=CC=C(C=C1)C2=NC(=NS2)NC(=O)N=S"
90862727,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"CCOS(=O)(=O)S(=O)(=O)C1=CC=CC=C1"
90856390,"C12H7ClO4",250.63,250.0032864,250.0032864,0,1,"C1=CC(=CC(=C1)C(=O)O)C2=CC=C(O2)C(=O)Cl"
90832427,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,2,"CC1=C(C=CC(=C1)[N+](=O)[O-])N.C(=O)(Cl)Cl"
90812820,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,2,"CC1=CC=C(C=C1)C(=O)C.OS(=O)(=O)Cl"
90785196,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,2,"CC.C1=CC(=CC(=C1)S(=O)(=O)Cl)C(=O)O"
90775610,"C6H9F3O3S2",250.3,249.99452098,249.99452098,0,1,"C([C@H]([C@@H](CSC(=O)C(F)(F)F)S)O)O"
90721830,"C5H9F3O4SSi",250.27,249.99429096,249.99429096,0,1,"C[Si](C)(C)C(C(=O)OS(=O)(=O)F)(F)F"
90697893,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C=C(C(=O)OC1=CC=CC=C1Cl)C(F)(F)F"
90654291,"C7H11IN2",250.08,249.99670,249.99670,0,2,"CC1=CC(=N)N(C=C1)C.I"
90487903,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CCC1=CC(=CO1)C2=CC=C(C=C2)Br"
90487837,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CCC1=C(C=C2C(=CC=C2Br)C1=O)C"
90467417,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"CC1=NC2=CC(=C(C=C2N3C1=CC=C3)Cl)Cl"
90440401,"C4H11O10P",250.10,250.00898354,250.00898354,0,1,"C(C(OO)P(=O)(C(COO)OO)O)OO"
90391542,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CN1C(=NC=N1)C2=C(C=C(C=C2)N=C=S)Cl"
90379960,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C/C=C\C=C\C(=O)C1=CC=C(C=C1)Br"
90352548,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC2=C(C=C1C(F)(F)F)C=NS(=O)(=O)N2"
90310455,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1(CC1)C2=COC3=C2C=CC(=C3)Br"
90306587,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C/C=C/C1=CC2=C(S1)C3=C(S2)C=C(S3)C"
90261642,"C8H2F8",250.09,250.00287536,250.00287536,0,1,"C1=C(C(=CC(=C1F)C(F)(F)F)F)C(F)(F)F"
90261640,"C8H2F8",250.09,250.00287536,250.00287536,0,1,"C1=CC(=C(C(=C1C(F)(F)F)F)C(F)(F)F)F"
90261639,"C8H2F8",250.09,250.00287536,250.00287536,0,1,"C1=C(C=C(C(=C1F)C(F)(F)F)F)C(F)(F)F"
90194147,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=C(C2=C(C=C1)C=CC(=C2)CO)Br"
90154092,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1C=CC=CC1OC2=CC=CC=C2Br"
90144896,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C=C/C=C(\C(=C\1/CC=CC=C1)\C=O)/Br"
90107338,"C8H10O6Ti",250.03,249.9956787,249.9956787,0,2,"C1=CC=C(C=C1)OCC(=O)O.O[Ti](=O)O"
90077483,"C7H11IN2",250.08,249.99670,249.99670,0,1,"C1CCC(=C(C1)C(=N)I)N"
90056305,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C=C1C2=C(C=CC(=C2)Br)OCC13CC3"
90055291,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC/C=C(/N=C\N=CC)\I"
90030591,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC1=C(N=C(N1)C(C)C)I"
90023712,"C8H4F2O7",250.11,249.99250879,249.99250879,0,1,"C(=C(\F)/C(=O)OC(=O)/C(=C/C(=O)O)/F)\C(=O)O"
90022147,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CSC(=NC#N)N(C1=CC=C(C=C1)C#N)Cl"
90008471,"C7H11IN2",250.08,249.99670,249.99670,0,2,"CC1=CNC2=[N+]1CCC2.[I-]"
90001162,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CC1=C(C=NN1)C2=CC3=C(S2)C(=NC=N3)Cl"
89980903,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CCC(=N/C=C(/C)\I)C=N"
89940247,"C10H6F4OS",250.21,250.00754863,250.00754863,0,1,"C1C(=CS1)C2=CC(=C(C=C2)OC(F)(F)F)F"
89939205,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC=NC(=C1)/C=C/2\C(=O)N(C(=S)O2)C(=O)O"
89933027,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"C1=C(C=C(C(=C1CCCl)ON)Cl)[N+](=O)[O-]"
89931900,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC(C1=CC(=C(N=C1)NC)Br)(F)F"
89924398,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1CC2CC1C3=C2C=C(C(=C3)C=O)Br"
89923751,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CN1C2=C(C=C(C=C2)C3=NC(=NS3)Cl)C=N1"
89923649,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"COC1=C(C=C(C=C1)Cl)COS(=O)(=O)C"
89923535,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"COC1=C(C=CC(=C1)Cl)COS(=O)(=O)C"
89920984,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,2,"CS(=O)(=O)C1=CC=C(C=C1)CC(=O)O.Cl"
89864626,"C7H11IN2",250.08,249.99670,249.99670,0,1,"C1CC2=CN(CCN2C1)I"
89849279,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"CCOS(=O)(=O)C1=C(SC=C1)C(=O)OC"
89847548,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC(=N)N\1CCC/C1=C/I"
89844614,"C9H12BrFO2",251.09,250.00047,250.00047,0,1,"C[C@@](CO)(C1C=CC=CC1(F)Br)O"
89789544,"C6H10Cl2F2N2O2",251.06,250.0087393,250.0087393,0,1,"C[C@]([C@@H](C(=O)OC)NCl)(C(F)F)NCl"
89766222,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C1=CC=C(C(=C1)S)SC2=CC=C(C=C2)S"
89761829,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CCC(C)N1C=NC=C1I"
89757380,"C14H7BS2",250.2,250.0082227,250.0082227,0,1,"[B]C1=CC2=C(C=C1)C3=C(S2)SC4=CC=CC=C43"
89754521,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1C2CC1C3=C(C=C(C=C3)Br)C(=O)C2"
89701243,"C4H12O8P2",250.08,250.00074133,250.00074133,0,2,"C/C=C/CO.OP(=O)(O)OP(=O)(O)O"
89676548,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=CC2=C(C=C1)C(=C(C(=C2)C)Br)O"
89667970,"C4H13O6P3",250.06,249.99249912,249.99249912,0,1,"CP(=C)(O)OP(=O)(CP(=O)(C)O)O"
89655335,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"C(COC(=O)C=S)OCCOC(=O)C=S"
89601025,"C4H12O8P2",250.08,250.00074133,250.00074133,0,2,"CC(C=C)O.OP(=O)(O)OP(=O)(O)O"
89569241,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CN(C)C1(CC=NC=C1)I"
89499731,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,2,"C1=CS(=O)(=O)C=C1.C1=CN=C2C1=NC(=O)C2=O"
89461268,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CCC1=CC(=O)CC2=C1C=C(C=C2)Br"
89413782,"C12H10O2Zn",251.6,249.997221,249.997221,0,2,"CC(=O)OC1=CC=CC2=CC=CC=C21.[Zn]"
89361989,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC1=NN(C(=C1)CCI)C"
89352679,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC1=C(N(N=C1C)C)CI"
89352218,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"CC1=C(C=CC(=C1)S(=O)(=O)C)S(=O)(=O)O"
89349088,"C8H6BF3O3S",250.01,250.0082799,250.0082799,0,1,"[B]C1=CC(=C(C=C1)S(=O)(=O)C)OC(F)(F)F"
89336402,"C9H7BN2O2S2",250.1,250.0042000,250.0042000,0,1,"[B]C(C(=O)O)NC1=CC2=C(C=C1)NC(=S)S2"
89330581,"C8H6BF3O3S",250.01,250.0082799,250.0082799,0,1,"[B]C1=CC(=C(C=C1)C)OS(=O)(=O)C(F)(F)F"
89326238,"C12H7ClO4",250.63,250.0032864,250.0032864,0,1,"C1=CC(=C(C=C1Cl)C2=C(OC=C2)C=O)C(=O)O"
89326231,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC(=C(C=C1F)C2=C(SC=C2)C=O)C(=O)O"
89310798,"C10H11KO3S",250.36,250.00659687,250.00659687,0,2,"CCC1=C(C=CC(=C1)S(=O)(=O)[O-])C=C.[K+]"
89303960,"C12H7ClO4",250.63,250.0032864,250.0032864,0,1,"CC1=C(C(=O)OC1=O)C2=CC(=CC=C2)C(=O)Cl"
89291344,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"CC(C)NC(=C)NC1=CSC(=C1Cl)Cl"
89288502,"C5H6N4O6S",250.19,250.00080510,250.00080510,0,1,"C12C(=O)NC(=O)NC1(NC(=O)N2)S(=O)(=O)O"
89286118,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"C=C(C(CO)(C1=CC(=CC(=C1)Cl)Cl)O)F"
89265469,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1=CC(=CC(=C1)C(F)(F)F)[C@@H](C=O)C(=O)Cl"
89262377,"C7H14O2Sn",248.89,250.001582,250.001582,0,1,"CCCC[Sn](=O)CCC=O"
89256304,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC(=C(C=C1C(=O)N)N=S)OC(F)(F)F"
89239604,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C=C1CCCC2=C(C1=O)C=C(C=C2)Br"
89083219,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C=C1CC(/C(=C/C2=CC=CC=C2)/O1)Br"
89030859,"C9H7BN2O2S2",250.1,250.0042000,250.0042000,0,1,"[B]C1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2"
89027266,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CN/C(=C/C=C)/N=C\CI"
89026842,"C5H3F9O",250.06,250.00401817,250.00401817,0,1,"C(C(F)F)(OC(C(C(F)(F)F)F)(F)F)F"
89026448,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"C1C2C=CC=CC2=CC3=C1N=C(C(=N3)Cl)Cl"
88992511,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"C1=CC(=C(C(=C1)Br)N)NCC(F)F"
88961216,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"CC1=C(C=C(C=C1)S(=O)(=O)C)S(=O)(=O)O"
88937003,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C1CC1C2=CC=C(C=C2)C3=CC(=S)SS3"
88915351,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"C1C=C(N=C2C1C=CC3=C2N=C(C=C3)Cl)Cl"
88915348,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"C1CC2=C(C3=C1C=CC(=N3)Cl)N=C(C=C2)Cl"
88905016,"C11H8BClO2S",250.51,250.0026585,250.0026585,0,1,"[B]CC1=CC2=C(C=C1)C(=C(S2)C(=O)OC)Cl"
88874596,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CC1=NC2=C(N1C3=CC=CS3)N=CN=C2Cl"
88855462,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CN2C(=NC=C2C3=CN=C(S3)N)C=C1Cl"
88855308,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"CC1=CC2=C(C=C1)C3=C(C=C(S3)C)SS2"
88846571,"C12H11PS2",250.3,250.00397970,250.00397970,0,2,"C1=CC=C(C=C1)C2=CC=CC=C2.P(=S)S"
88845445,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,3,"C1=CC=C(C(=C1)N=C=O)Cl.C(=O)(N)O.Cl"
88839709,"C9H11BrMgN2",251.41,249.99560,249.99560,0,3,"C1CNN(C1)C2=CC=[C-]C=C2.[Mg+2].[Br-]"
88839045,"C9H11BrMgN2",251.41,249.99560,249.99560,0,3,"C1CNC(N1)C2=CC=[C-]C=C2.[Mg+2].[Br-]"
88833824,"C10H13Cl2OP",251.09,250.0081074,250.0081074,0,1,"CC1=C(C=CC(=C1C)OC)CP(Cl)Cl"
88831988,"C13H9GaO",250.93,249.99091,249.99091,0,1,"C1=CC=C(C=C1)C(=O)C2=CC=CC=C2[Ga]"
88831780,"C8H12ClN2OPS",250.69,250.0096489,250.0096489,0,1,"CCP(=S)(NC)OC1=NC(=CC=C1)Cl"
88830312,"C6H13Cl2O4P",251.04,249.9928513,249.9928513,0,1,"CC(O)OP(OCCCl)OCCCl"
88825517,"C6H13Cl2O4P",251.04,249.9928513,249.9928513,0,1,"C(CCl)C(CCl)OP(=O)(CCO)O"
88825001,"C7H8Cl2N4O2",251.07,250.0024309,250.0024309,0,1,"CCN(C1=NC(=NC(=N1)Cl)OC)C(=O)Cl"
88821427,"C6H13Cl2O4P",251.04,249.9928513,249.9928513,0,2,"CCP(=O)(O)OC(C)CC(=O)Cl.Cl"
88817901,"C6H12Cl2O6",251.06,250.0010935,250.0010935,0,3,"CC(O)O.C(C(=O)O)Cl.C(C(=O)O)Cl"
88815278,"C9H12ClO2PS",250.68,249.9984155,249.9984155,0,1,"CCOP(=O)(SC1=CC=C(C=C1)C)Cl"
88814821,"C9H10CrO5",250.17,249.993328,249.993328,0,2,"C1C=COC2=CC=CC=C21.O[Cr](=O)(=O)O"
88814016,"C7H10NO5P2+",250.11,250.00342141,250.00342141,0,1,"C1=CC=C(C=C1)CNP(=O)(O)O[P+](=O)O"
88806329,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"C1=CC=C2C(=C1)C(=O)N(C2=S)CC(C#N)Cl"
88800096,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C1=CC=C(C=C1)C2=CC=CC=C2SSS"
88788338,"C8H11O5PS",250.21,250.00648162,250.00648162,0,1,"COP(=S)(O)OOCOC1=CC=CC=C1"
88781915,"C8H12K2O4",250.37,250.00097183,250.00097183,0,3,"CCC(C(C)CC(=O)[O-])C(=O)[O-].[K+].[K+]"
88781129,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"CC1=C(C=C(C=C1)O)S(=O)(=O)OCCCl"
88780134,"C8H12K2O4",250.37,250.00097183,250.00097183,0,3,"CCC(C(CC)C(=O)[O-])C(=O)[O-].[K+].[K+]"
88775669,"C7H8Na2O7",250.11,250.00654115,250.00654115,0,3,"C(COC(CC(=O)[O-])C(=O)[O-])C(=O)O.[Na+].[Na+]"
88772511,"C10H10FeO4",250.03,249.992844,249.992844,0,3,"C=C/C=C/C(=O)[O-].C=C/C=C/C(=O)[O-].[Fe+2]"
88770530,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C=C(C(=O)OC1=CC=C(C=C1)C(F)(F)F)Cl"
88756375,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC=C2C(=C1)C=CC=C2C(=CCl)C(=O)Cl"
88748659,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C=CCC1=CC2=NSN=C2C(=C1Cl)NC#N"
88726153,"C2H10N4O6S2",250.3,250.00417640,250.00417640,0,1,"C(COS(=O)(=O)NN)OS(=O)(=O)NN"
88718439,"C7H11N2O2PS2",250.3,249.99995694,249.99995694,0,1,"CC1=CC(=NC(=N1)CSP(=S)(O)O)C"
88717643,"C6H13Cl2O4P",251.04,249.9928513,249.9928513,0,1,"C(CCl)C(CCCl)C(O)P(=O)(O)O"
88717642,"C6H13Cl2O4P",251.04,249.9928513,249.9928513,0,1,"C(CC(CCCl)(O)P(=O)(O)O)CCl"
88699358,"C6H12Cl2O6",251.06,250.0010935,250.0010935,0,1,"C(COOOOOCCCl)OCCCl"
88698650,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"COC1=C(C(=C(C(=C1O)O)SC)OC)Cl"
88698647,"C9H11ClO4S",250.70,250.0066577,250.0066577,0,1,"COC1=C(C(=C(C(=C1)O)OC)OC)SCl"
88688481,"C6H16ClO2PS2",250.8,250.0017868,250.0017868,0,2,"CCCCOP(=S)(O)SCC.Cl"
88680184,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"C1=C(SC(=C1)C=C(Cl)Cl)CNCCN"
88663707,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC(=CC=C1NN=C=O)S(=O)C(F)(F)F"
88663706,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC(=C(C=C1S(=O)C(F)(F)F)N=C=O)N"
88656854,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC=C(C(=C1)C=O)C2=C(C=CC=C2Cl)Cl"
